"term","grade","mob","ucor","upor","rep","long_mob","ucor2","upor2"
60,"B",14,0.002197256,0.005,6,136,0.0021810489,0.0052
60,"B",14,0.002197256,0.005,7,137,0.0021648418,0.0054
60,"B",14,0.002197256,0.005,8,138,0.0021486347,0.0056
60,"B",14,0.002197256,0.005,9,139,0.0021324276,0.0058
60,"B",14,0.002197256,0.005,10,140,0.0021162205,0.006
60,"B",15,0.002035185,0.007,1,141,0.0021000134,0.0062
60,"B",15,0.002035185,0.007,2,142,0.0020838063,0.0064
60,"B",15,0.002035185,0.007,3,143,0.0020675992,0.0066
60,"B",15,0.002035185,0.007,4,144,0.0020513921,0.0068
60,"B",15,0.002035185,0.007,5,145,0.002035185,0.007
60,"B",15,0.002035185,0.007,6,146,0.0020210498,0.0068
60,"B",15,0.002035185,0.007,7,147,0.0020069146,0.0066
60,"B",15,0.002035185,0.007,8,148,0.0019927794,0.0064
60,"B",15,0.002035185,0.007,9,149,0.0019786442,0.0062
60,"B",15,0.002035185,0.007,10,150,0.001964509,0.006
60,"B",16,0.001893833,0.005,1,151,0.0019503738,0.0058
60,"B",16,0.001893833,0.005,2,152,0.0019362386,0.0056
60,"B",16,0.001893833,0.005,3,153,0.0019221034,0.0054
60,"B",16,0.001893833,0.005,4,154,0.0019079682,0.0052
60,"B",16,0.001893833,0.005,5,155,0.001893833,0.005
60,"B",16,0.001893833,0.005,6,156,0.0018813972,0.0049
60,"B",16,0.001893833,0.005,7,157,0.0018689614,0.0048
60,"B",16,0.001893833,0.005,8,158,0.0018565256,0.0047
60,"B",16,0.001893833,0.005,9,159,0.0018440898,0.0046
60,"B",16,0.001893833,0.005,10,160,0.001831654,0.0045
60,"B",17,0.001769475,0.004,1,161,0.0018192182,0.0044
60,"B",17,0.001769475,0.004,2,162,0.0018067824,0.0043
60,"B",17,0.001769475,0.004,3,163,0.0017943466,0.0042
60,"B",17,0.001769475,0.004,4,164,0.0017819108,0.0041
60,"B",17,0.001769475,0.004,5,165,0.001769475,0.004
60,"B",17,0.001769475,0.004,6,166,0.001758451,0.0045
60,"B",17,0.001769475,0.004,7,167,0.001747427,0.005
60,"B",17,0.001769475,0.004,8,168,0.001736403,0.0055
60,"B",17,0.001769475,0.004,9,169,0.001725379,0.006
60,"B",17,0.001769475,0.004,10,170,0.001714355,0.0065
60,"B",18,0.001659235,0.009,1,171,0.001703331,0.007
60,"B",18,0.001659235,0.009,2,172,0.001692307,0.0075
60,"B",18,0.001659235,0.009,3,173,0.001681283,0.008
60,"B",18,0.001659235,0.009,4,174,0.001670259,0.0085
60,"B",18,0.001659235,0.009,5,175,0.001659235,0.009
60,"B",18,0.001659235,0.009,6,176,0.0016493968,0.0085
60,"B",18,0.001659235,0.009,7,177,0.0016395586,0.008
60,"B",18,0.001659235,0.009,8,178,0.0016297204,0.0075
60,"B",18,0.001659235,0.009,9,179,0.0016198822,0.007
60,"B",18,0.001659235,0.009,10,180,0.001610044,0.0065
60,"B",19,0.001560853,0.004,1,181,0.0016002058,0.006
60,"B",19,0.001560853,0.004,2,182,0.0015903676,0.0055
60,"B",19,0.001560853,0.004,3,183,0.0015805294,0.005
60,"B",19,0.001560853,0.004,4,184,0.0015706912,0.0045
60,"B",19,0.001560853,0.004,5,185,0.001560853,0.004
60,"B",19,0.001560853,0.004,6,186,0.0015520205,0.0044
60,"B",19,0.001560853,0.004,7,187,0.001543188,0.0048
60,"B",19,0.001560853,0.004,8,188,0.0015343555,0.0052
60,"B",19,0.001560853,0.004,9,189,0.001525523,0.0056
60,"B",19,0.001560853,0.004,10,190,0.0015166905,0.006
60,"B",20,0.001472528,0.008,1,191,0.001507858,0.0064
60,"B",20,0.001472528,0.008,2,192,0.0014990255,0.0068
60,"B",20,0.001472528,0.008,3,193,0.001490193,0.0072
60,"B",20,0.001472528,0.008,4,194,0.0014813605,0.0076
60,"B",20,0.001472528,0.008,5,195,0.001472528,0.008
60,"B",20,0.001472528,0.008,6,196,0.001464556,0.0079
60,"B",20,0.001472528,0.008,7,197,0.001456584,0.0078
60,"B",20,0.001472528,0.008,8,198,0.001448612,0.0077
60,"B",20,0.001472528,0.008,9,199,0.00144064,0.0076
60,"B",20,0.001472528,0.008,10,200,0.001432668,0.0075
60,"B",21,0.001392808,0.007,1,201,0.001424696,0.0074
60,"B",21,0.001392808,0.007,2,202,0.001416724,0.0073
60,"B",21,0.001392808,0.007,3,203,0.001408752,0.0072
60,"B",21,0.001392808,0.007,4,204,0.00140078,0.0071
60,"B",21,0.001392808,0.007,5,205,0.001392808,0.007
60,"B",21,0.001392808,0.007,6,206,0.0013855781,0.0068
60,"B",21,0.001392808,0.007,7,207,0.0013783482,0.0066
60,"B",21,0.001392808,0.007,8,208,0.0013711183,0.0064
60,"B",21,0.001392808,0.007,9,209,0.0013638884,0.0062
60,"B",21,0.001392808,0.007,10,210,0.0013566585,0.006
60,"B",22,0.001320509,0.005,1,211,0.0013494286,0.0058
60,"B",22,0.001320509,0.005,2,212,0.0013421987,0.0056
60,"B",22,0.001320509,0.005,3,213,0.0013349688,0.0054
60,"B",22,0.001320509,0.005,4,214,0.0013277389,0.0052
60,"B",22,0.001320509,0.005,5,215,0.001320509,0.005
60,"B",22,0.001320509,0.005,6,216,0.0013139235,0.0051
60,"B",22,0.001320509,0.005,7,217,0.001307338,0.0052
60,"B",22,0.001320509,0.005,8,218,0.0013007525,0.0053
60,"B",22,0.001320509,0.005,9,219,0.001294167,0.0054
60,"B",22,0.001320509,0.005,10,220,0.0012875815,0.0055
60,"B",23,0.001254654,0.006,1,221,0.001280996,0.0056
60,"B",23,0.001254654,0.006,2,222,0.0012744105,0.0057
60,"B",23,0.001254654,0.006,3,223,0.001267825,0.0058
60,"B",23,0.001254654,0.006,4,224,0.0012612395,0.0059
60,"B",23,0.001254654,0.006,5,225,0.001254654,0.006
60,"B",23,0.001254654,0.006,6,226,0.0012486316,0.0064
60,"B",23,0.001254654,0.006,7,227,0.0012426092,0.0068
60,"B",23,0.001254654,0.006,8,228,0.0012365868,0.0072
60,"B",23,0.001254654,0.006,9,229,0.0012305644,0.0076
60,"B",23,0.001254654,0.006,10,230,0.001224542,0.008
60,"B",24,0.00119443,0.01,1,231,0.0012185196,0.0084
60,"B",24,0.00119443,0.01,2,232,0.0012124972,0.0088
60,"B",24,0.00119443,0.01,3,233,0.0012064748,0.0092
60,"B",24,0.00119443,0.01,4,234,0.0012004524,0.0096
60,"B",24,0.00119443,0.01,5,235,0.00119443,0.01
60,"B",24,0.00119443,0.01,6,236,0.0011889026,0.01
60,"B",24,0.00119443,0.01,7,237,0.0011833752,0.01
60,"B",24,0.00119443,0.01,8,238,0.0011778478,0.01
60,"B",24,0.00119443,0.01,9,239,0.0011723204,0.01
60,"B",24,0.00119443,0.01,10,240,0.001166793,0.01
60,"B",25,0.001139156,0.01,1,241,0.0011612656,0.01
60,"B",25,0.001139156,0.01,2,242,0.0011557382,0.01
60,"B",25,0.001139156,0.01,3,243,0.0011502108,0.01
60,"B",25,0.001139156,0.01,4,244,0.0011446834,0.01
60,"B",25,0.001139156,0.01,5,245,0.001139156,0.01
60,"B",25,0.001139156,0.01,6,246,0.0011340661,0.0095
60,"B",25,0.001139156,0.01,7,247,0.0011289762,0.009
60,"B",25,0.001139156,0.01,8,248,0.0011238863,0.0085
60,"B",25,0.001139156,0.01,9,249,0.0011187964,0.008
60,"B",25,0.001139156,0.01,10,250,0.0011137065,0.0075
60,"B",26,0.001088257,0.005,1,251,0.0011086166,0.007
60,"B",26,0.001088257,0.005,2,252,0.0011035267,0.0065
60,"B",26,0.001088257,0.005,3,253,0.0010984368,0.006
60,"B",26,0.001088257,0.005,4,254,0.0010933469,0.0055
60,"B",26,0.001088257,0.005,5,255,0.001088257,0.005
60,"B",26,0.001088257,0.005,6,256,0.0010835555,0.0054
60,"B",26,0.001088257,0.005,7,257,0.001078854,0.0058
60,"B",26,0.001088257,0.005,8,258,0.0010741525,0.0062
60,"B",26,0.001088257,0.005,9,259,0.001069451,0.0066
60,"B",26,0.001088257,0.005,10,260,0.0010647495,0.007
60,"B",27,0.001041242,0.009,1,261,0.001060048,0.0074
60,"B",27,0.001041242,0.009,2,262,0.0010553465,0.0078
60,"B",27,0.001041242,0.009,3,263,0.001050645,0.0082
60,"B",27,0.001041242,0.009,4,264,0.0010459435,0.0086
60,"B",27,0.001041242,0.009,5,265,0.001041242,0.009
60,"B",27,0.001041242,0.009,6,266,0.001036887,0.0085
60,"B",27,0.001041242,0.009,7,267,0.001032532,0.008
60,"B",27,0.001041242,0.009,8,268,0.001028177,0.0075
60,"B",27,0.001041242,0.009,9,269,0.001023822,0.007
60,"B",27,0.001041242,0.009,10,270,0.001019467,0.0065
60,"B",28,0.000997692,0.004,1,271,0.001015112,0.006
60,"B",28,0.000997692,0.004,2,272,0.001010757,0.0055
60,"B",28,0.000997692,0.004,3,273,0.001006402,0.005
60,"B",28,0.000997692,0.004,4,274,0.001002047,0.0045
60,"B",28,0.000997692,0.004,5,275,0.000997692,0.004
60,"B",28,0.000997692,0.004,6,276,0.0009936473,0.0043
60,"B",28,0.000997692,0.004,7,277,0.0009896026,0.0046
60,"B",28,0.000997692,0.004,8,278,0.0009855579,0.0049
60,"B",28,0.000997692,0.004,9,279,0.0009815132,0.0052
60,"B",28,0.000997692,0.004,10,280,0.0009774685,0.0055
60,"B",29,0.000957245,0.007,1,281,0.0009734238,0.0058
60,"B",29,0.000957245,0.007,2,282,0.0009693791,0.0061
60,"B",29,0.000957245,0.007,3,283,0.0009653344,0.0064
60,"B",29,0.000957245,0.007,4,284,0.0009612897,0.0067
60,"B",29,0.000957245,0.007,5,285,0.000957245,0.007
60,"B",29,0.000957245,0.007,6,286,0.0009534793,0.0067
60,"B",29,0.000957245,0.007,7,287,0.0009497136,0.0064
60,"B",29,0.000957245,0.007,8,288,0.0009459479,0.0061
60,"B",29,0.000957245,0.007,9,289,0.0009421822,0.0058
60,"B",29,0.000957245,0.007,10,290,0.0009384165,0.0055
60,"B",30,0.000919588,0.004,1,291,0.0009346508,0.0052
60,"B",30,0.000919588,0.004,2,292,0.0009308851,0.0049
60,"B",30,0.000919588,0.004,3,293,0.0009271194,0.0046
60,"B",30,0.000919588,0.004,4,294,0.0009233537,0.0043
60,"B",30,0.000919588,0.004,5,295,0.000919588,0.004
60,"B",30,0.000919588,0.004,6,296,0.0009160741,0.0046
60,"B",30,0.000919588,0.004,7,297,0.0009125602,0.0052
60,"B",30,0.000919588,0.004,8,298,0.0009090463,0.0058
60,"B",30,0.000919588,0.004,9,299,0.0009055324,0.0064
60,"B",30,0.000919588,0.004,10,300,0.0009020185,0.007
60,"B",31,0.000884449,0.01,1,301,0.0008985046,0.0076
60,"B",31,0.000884449,0.01,2,302,0.0008949907,0.0082
60,"B",31,0.000884449,0.01,3,303,0.0008914768,0.0088
60,"B",31,0.000884449,0.01,4,304,0.0008879629,0.0094
60,"B",31,0.000884449,0.01,5,305,0.000884449,0.01
60,"B",31,0.000884449,0.01,6,306,0.000881163,0.0094
60,"B",31,0.000884449,0.01,7,307,0.000877877,0.0088
60,"B",31,0.000884449,0.01,8,308,0.000874591,0.0082
60,"B",31,0.000884449,0.01,9,309,0.000871305,0.0076
60,"B",31,0.000884449,0.01,10,310,0.000868019,0.007
60,"B",32,0.000851589,0.004,1,311,0.000864733,0.0064
60,"B",32,0.000851589,0.004,2,312,0.000861447,0.0058
60,"B",32,0.000851589,0.004,3,313,0.000858161,0.0052
60,"B",32,0.000851589,0.004,4,314,0.000854875,0.0046
60,"B",32,0.000851589,0.004,5,315,0.000851589,0.004
60,"B",32,0.000851589,0.004,6,316,0.00084851,0.0044
60,"B",32,0.000851589,0.004,7,317,0.000845431,0.0048
60,"B",32,0.000851589,0.004,8,318,0.000842352,0.0052
60,"B",32,0.000851589,0.004,9,319,0.000839273,0.0056
60,"B",32,0.000851589,0.004,10,320,0.000836194,0.006
60,"B",33,0.000820799,0.008,1,321,0.000833115,0.0064
60,"B",33,0.000820799,0.008,2,322,0.000830036,0.0068
60,"B",33,0.000820799,0.008,3,323,0.000826957,0.0072
60,"B",33,0.000820799,0.008,4,324,0.000823878,0.0076
60,"B",33,0.000820799,0.008,5,325,0.000820799,0.008
60,"B",33,0.000820799,0.008,6,326,0.0008179086,0.0081
60,"B",33,0.000820799,0.008,7,327,0.0008150182,0.0082
60,"B",33,0.000820799,0.008,8,328,0.0008121278,0.0083
60,"B",33,0.000820799,0.008,9,329,0.0008092374,0.0084
60,"B",33,0.000820799,0.008,10,330,0.000806347,0.0085
60,"B",34,0.000791895,0.009,1,331,0.0008034566,0.0086
60,"B",34,0.000791895,0.009,2,332,0.0008005662,0.0087
60,"B",34,0.000791895,0.009,3,333,0.0007976758,0.0088
60,"B",34,0.000791895,0.009,4,334,0.0007947854,0.0089
60,"B",34,0.000791895,0.009,5,335,0.000791895,0.009
60,"B",34,0.000791895,0.009,6,336,0.0007891768,0.0087
60,"B",34,0.000791895,0.009,7,337,0.0007864586,0.0084
60,"B",34,0.000791895,0.009,8,338,0.0007837404,0.0081
60,"B",34,0.000791895,0.009,9,339,0.0007810222,0.0078
60,"B",34,0.000791895,0.009,10,340,0.000778304,0.0075
60,"B",35,0.000764713,0.006,1,341,0.0007755858,0.0072
60,"B",35,0.000764713,0.006,2,342,0.0007728676,0.0069
60,"B",35,0.000764713,0.006,3,343,0.0007701494,0.0066
60,"B",35,0.000764713,0.006,4,344,0.0007674312,0.0063
60,"B",35,0.000764713,0.006,5,345,0.000764713,0.006
60,"B",35,0.000764713,0.006,6,346,0.0007621526,0.006
60,"B",35,0.000764713,0.006,7,347,0.0007595922,0.006
60,"B",35,0.000764713,0.006,8,348,0.0007570318,0.006
60,"B",35,0.000764713,0.006,9,349,0.0007544714,0.006
60,"B",35,0.000764713,0.006,10,350,0.000751911,0.006
60,"B",36,0.000739109,0.006,1,351,0.0007493506,0.006
60,"B",36,0.000739109,0.006,2,352,0.0007467902,0.006
60,"B",36,0.000739109,0.006,3,353,0.0007442298,0.006
60,"B",36,0.000739109,0.006,4,354,0.0007416694,0.006
60,"B",36,0.000739109,0.006,5,355,0.000739109,0.006
60,"B",36,0.000739109,0.006,6,356,0.0007366932,0.0061
60,"B",36,0.000739109,0.006,7,357,0.0007342774,0.0062
60,"B",36,0.000739109,0.006,8,358,0.0007318616,0.0063
60,"B",36,0.000739109,0.006,9,359,0.0007294458,0.0064
60,"B",36,0.000739109,0.006,10,360,0.00072703,0.0065
60,"B",37,0.000714951,0.007,1,361,0.0007246142,0.0066
60,"B",37,0.000714951,0.007,2,362,0.0007221984,0.0067
60,"B",37,0.000714951,0.007,3,363,0.0007197826,0.0068
60,"B",37,0.000714951,0.007,4,364,0.0007173668,0.0069
60,"B",37,0.000714951,0.007,5,365,0.000714951,0.007
60,"B",37,0.000714951,0.007,6,366,0.0007126684,0.0068
60,"B",37,0.000714951,0.007,7,367,0.0007103858,0.0066
60,"B",37,0.000714951,0.007,8,368,0.0007081032,0.0064
60,"B",37,0.000714951,0.007,9,369,0.0007058206,0.0062
60,"B",37,0.000714951,0.007,10,370,0.000703538,0.006
60,"B",38,0.000692125,0.005,1,371,0.0007012554,0.0058
60,"B",38,0.000692125,0.005,2,372,0.0006989728,0.0056
60,"B",38,0.000692125,0.005,3,373,0.0006966902,0.0054
60,"B",38,0.000692125,0.005,4,374,0.0006944076,0.0052
60,"B",38,0.000692125,0.005,5,375,0.000692125,0.005
60,"B",38,0.000692125,0.005,6,376,0.0006899653,0.0049
60,"B",38,0.000692125,0.005,7,377,0.0006878056,0.0048
60,"B",38,0.000692125,0.005,8,378,0.0006856459,0.0047
60,"B",38,0.000692125,0.005,9,379,0.0006834862,0.0046
60,"B",38,0.000692125,0.005,10,380,0.0006813265,0.0045
60,"B",39,0.000670528,0.004,1,381,0.0006791668,0.0044
60,"B",39,0.000670528,0.004,2,382,0.0006770071,0.0043
60,"B",39,0.000670528,0.004,3,383,0.0006748474,0.0042
60,"B",39,0.000670528,0.004,4,384,0.0006726877,0.0041
60,"B",39,0.000670528,0.004,5,385,0.000670528,0.004
60,"B",39,0.000670528,0.004,6,386,0.0006684816,0.0045
60,"B",39,0.000670528,0.004,7,387,0.0006664352,0.005
60,"B",39,0.000670528,0.004,8,388,0.0006643888,0.0055
60,"B",39,0.000670528,0.004,9,389,0.0006623424,0.006
60,"B",39,0.000670528,0.004,10,390,0.000660296,0.0065
60,"B",40,0.000650064,0.009,1,391,0.0006582496,0.007
60,"B",40,0.000650064,0.009,2,392,0.0006562032,0.0075
60,"B",40,0.000650064,0.009,3,393,0.0006541568,0.008
60,"B",40,0.000650064,0.009,4,394,0.0006521104,0.0085
60,"B",40,0.000650064,0.009,5,395,0.000650064,0.009
60,"B",40,0.000650064,0.009,6,396,0.0006481227,0.0085
60,"B",40,0.000650064,0.009,7,397,0.0006461814,0.008
60,"B",40,0.000650064,0.009,8,398,0.0006442401,0.0075
60,"B",40,0.000650064,0.009,9,399,0.0006422988,0.007
60,"B",40,0.000650064,0.009,10,400,0.0006403575,0.0065
60,"B",41,0.000630651,0.004,1,401,0.0006384162,0.006
60,"B",41,0.000630651,0.004,2,402,0.0006364749,0.0055
60,"B",41,0.000630651,0.004,3,403,0.0006345336,0.005
60,"B",41,0.000630651,0.004,4,404,0.0006325923,0.0045
60,"B",41,0.000630651,0.004,5,405,0.000630651,0.004
60,"B",41,0.000630651,0.004,6,406,0.0006288071,0.0044
60,"B",41,0.000630651,0.004,7,407,0.0006269632,0.0048
60,"B",41,0.000630651,0.004,8,408,0.0006251193,0.0052
60,"B",41,0.000630651,0.004,9,409,0.0006232754,0.0056
60,"B",41,0.000630651,0.004,10,410,0.0006214315,0.006
60,"B",42,0.000612212,0.008,1,411,0.0006195876,0.0064
60,"B",42,0.000612212,0.008,2,412,0.0006177437,0.0068
60,"B",42,0.000612212,0.008,3,413,0.0006158998,0.0072
60,"B",42,0.000612212,0.008,4,414,0.0006140559,0.0076
60,"B",42,0.000612212,0.008,5,415,0.000612212,0.008
60,"B",42,0.000612212,0.008,6,416,0.0006104586,0.0079
60,"B",42,0.000612212,0.008,7,417,0.0006087052,0.0078
60,"B",42,0.000612212,0.008,8,418,0.0006069518,0.0077
60,"B",42,0.000612212,0.008,9,419,0.0006051984,0.0076
60,"B",42,0.000612212,0.008,10,420,0.000603445,0.0075
60,"B",43,0.000594678,0.007,1,421,0.0006016916,0.0074
60,"B",43,0.000594678,0.007,2,422,0.0005999382,0.0073
60,"B",43,0.000594678,0.007,3,423,0.0005981848,0.0072
60,"B",43,0.000594678,0.007,4,424,0.0005964314,0.0071
60,"B",43,0.000594678,0.007,5,425,0.000594678,0.007
60,"B",43,0.000594678,0.007,6,426,0.0005930089,0.0068
60,"B",43,0.000594678,0.007,7,427,0.0005913398,0.0066
60,"B",43,0.000594678,0.007,8,428,0.0005896707,0.0064
60,"B",43,0.000594678,0.007,9,429,0.0005880016,0.0062
60,"B",43,0.000594678,0.007,10,430,0.0005863325,0.006
60,"B",44,0.000577987,0.005,1,431,0.0005846634,0.0058
60,"B",44,0.000577987,0.005,2,432,0.0005829943,0.0056
60,"B",44,0.000577987,0.005,3,433,0.0005813252,0.0054
60,"B",44,0.000577987,0.005,4,434,0.0005796561,0.0052
60,"B",44,0.000577987,0.005,5,435,0.000577987,0.005
60,"B",44,0.000577987,0.005,6,436,0.0005763963,0.0051
60,"B",44,0.000577987,0.005,7,437,0.0005748056,0.0052
60,"B",44,0.000577987,0.005,8,438,0.0005732149,0.0053
60,"B",44,0.000577987,0.005,9,439,0.0005716242,0.0054
60,"B",44,0.000577987,0.005,10,440,0.0005700335,0.0055
60,"B",45,0.00056208,0.006,1,441,0.0005684428,0.0056
60,"B",45,0.00056208,0.006,2,442,0.0005668521,0.0057
60,"B",45,0.00056208,0.006,3,443,0.0005652614,0.0058
60,"B",45,0.00056208,0.006,4,444,0.0005636707,0.0059
60,"B",45,0.00056208,0.006,5,445,0.00056208,0.006
60,"B",45,0.00056208,0.006,6,446,0.0005605626,0.0064
60,"B",45,0.00056208,0.006,7,447,0.0005590452,0.0068
60,"B",45,0.00056208,0.006,8,448,0.0005575278,0.0072
60,"B",45,0.00056208,0.006,9,449,0.0005560104,0.0076
60,"B",45,0.00056208,0.006,10,450,0.000554493,0.008
60,"B",46,0.000546906,0.01,1,451,0.0005529756,0.0084
60,"B",46,0.000546906,0.01,2,452,0.0005514582,0.0088
60,"B",46,0.000546906,0.01,3,453,0.0005499408,0.0092
60,"B",46,0.000546906,0.01,4,454,0.0005484234,0.0096
60,"B",46,0.000546906,0.01,5,455,0.000546906,0.01
60,"B",46,0.000546906,0.01,6,456,0.0005454571,0.01
60,"B",46,0.000546906,0.01,7,457,0.0005440082,0.01
60,"B",46,0.000546906,0.01,8,458,0.0005425593,0.01
60,"B",46,0.000546906,0.01,9,459,0.0005411104,0.01
60,"B",46,0.000546906,0.01,10,460,0.0005396615,0.01
60,"B",47,0.000532417,0.01,1,461,0.0005382126,0.01
60,"B",47,0.000532417,0.01,2,462,0.0005367637,0.01
60,"B",47,0.000532417,0.01,3,463,0.0005353148,0.01
60,"B",47,0.000532417,0.01,4,464,0.0005338659,0.01
60,"B",47,0.000532417,0.01,5,465,0.000532417,0.01
60,"B",47,0.000532417,0.01,6,466,0.0005310323,0.0095
60,"B",47,0.000532417,0.01,7,467,0.0005296476,0.009
60,"B",47,0.000532417,0.01,8,468,0.0005282629,0.0085
60,"B",47,0.000532417,0.01,9,469,0.0005268782,0.008
60,"B",47,0.000532417,0.01,10,470,0.0005254935,0.0075
60,"B",48,0.00051857,0.005,1,471,0.0005241088,0.007
60,"B",48,0.00051857,0.005,2,472,0.0005227241,0.0065
60,"B",48,0.00051857,0.005,3,473,0.0005213394,0.006
60,"B",48,0.00051857,0.005,4,474,0.0005199547,0.0055
60,"B",48,0.00051857,0.005,5,475,0.00051857,0.005
60,"B",48,0.00051857,0.005,6,476,0.0005172454,0.0054
60,"B",48,0.00051857,0.005,7,477,0.0005159208,0.0058
60,"B",48,0.00051857,0.005,8,478,0.0005145962,0.0062
60,"B",48,0.00051857,0.005,9,479,0.0005132716,0.0066
60,"B",48,0.00051857,0.005,10,480,0.000511947,0.007
60,"B",49,0.000505324,0.009,1,481,0.0005106224,0.0074
60,"B",49,0.000505324,0.009,2,482,0.0005092978,0.0078
60,"B",49,0.000505324,0.009,3,483,0.0005079732,0.0082
60,"B",49,0.000505324,0.009,4,484,0.0005066486,0.0086
60,"B",49,0.000505324,0.009,5,485,0.000505324,0.009
60,"B",49,0.000505324,0.009,6,486,0.0005040559,0.0085
60,"B",49,0.000505324,0.009,7,487,0.0005027878,0.008
60,"B",49,0.000505324,0.009,8,488,0.0005015197,0.0075
60,"B",49,0.000505324,0.009,9,489,0.0005002516,0.007
60,"B",49,0.000505324,0.009,10,490,0.0004989835,0.0065
60,"B",50,0.000492643,0.004,1,491,0.0004977154,0.006
60,"B",50,0.000492643,0.004,2,492,0.0004964473,0.0055
60,"B",50,0.000492643,0.004,3,493,0.0004951792,0.005
60,"B",50,0.000492643,0.004,4,494,0.0004939111,0.0045
60,"B",50,0.000492643,0.004,5,495,0.000492643,0.004
60,"B",50,0.000492643,0.004,6,496,0.0004914279,0.0043
60,"B",50,0.000492643,0.004,7,497,0.0004902128,0.0046
60,"B",50,0.000492643,0.004,8,498,0.0004889977,0.0049
60,"B",50,0.000492643,0.004,9,499,0.0004877826,0.0052
60,"B",50,0.000492643,0.004,10,500,0.0004865675,0.0055
60,"B",51,0.000480492,0.007,1,501,0.0004853524,0.0058
60,"B",51,0.000480492,0.007,2,502,0.0004841373,0.0061
60,"B",51,0.000480492,0.007,3,503,0.0004829222,0.0064
60,"B",51,0.000480492,0.007,4,504,0.0004817071,0.0067
60,"B",51,0.000480492,0.007,5,505,0.000480492,0.007
60,"B",51,0.000480492,0.007,6,506,0.0004793269,0.0067
60,"B",51,0.000480492,0.007,7,507,0.0004781618,0.0064
60,"B",51,0.000480492,0.007,8,508,0.0004769967,0.0061
60,"B",51,0.000480492,0.007,9,509,0.0004758316,0.0058
60,"B",51,0.000480492,0.007,10,510,0.0004746665,0.0055
60,"B",52,0.000468841,0.004,1,511,0.0004735014,0.0052
60,"B",52,0.000468841,0.004,2,512,0.0004723363,0.0049
60,"B",52,0.000468841,0.004,3,513,0.0004711712,0.0046
60,"B",52,0.000468841,0.004,4,514,0.0004700061,0.0043
60,"B",52,0.000468841,0.004,5,515,0.000468841,0.004
60,"B",52,0.000468841,0.004,6,516,0.0004677229,0.0046
60,"B",52,0.000468841,0.004,7,517,0.0004666048,0.0052
60,"B",52,0.000468841,0.004,8,518,0.0004654867,0.0058
60,"B",52,0.000468841,0.004,9,519,0.0004643686,0.0064
60,"B",52,0.000468841,0.004,10,520,0.0004632505,0.007
60,"B",53,0.00045766,0.01,1,521,0.0004621324,0.0076
60,"B",53,0.00045766,0.01,2,522,0.0004610143,0.0082
60,"B",53,0.00045766,0.01,3,523,0.0004598962,0.0088
60,"B",53,0.00045766,0.01,4,524,0.0004587781,0.0094
60,"B",53,0.00045766,0.01,5,525,0.00045766,0.01
60,"B",53,0.00045766,0.01,6,526,0.0004565862,0.01
60,"B",53,0.00045766,0.01,7,527,0.0004555124,0.01
60,"B",53,0.00045766,0.01,8,528,0.0004544386,0.01
60,"B",53,0.00045766,0.01,9,529,0.0004533648,0.01
60,"B",53,0.00045766,0.01,10,530,0.000452291,0.01
60,"B",54,0.000446922,0.01,1,531,0.0004512172,0.01
60,"B",54,0.000446922,0.01,2,532,0.0004501434,0.01
60,"B",54,0.000446922,0.01,3,533,0.0004490696,0.01
60,"B",54,0.000446922,0.01,4,534,0.0004479958,0.01
60,"B",54,0.000446922,0.01,5,535,0.000446922,0.01
60,"B",54,0.000446922,0.01,6,536,0.0004458902,0.0095
60,"B",54,0.000446922,0.01,7,537,0.0004448584,0.009
60,"B",54,0.000446922,0.01,8,538,0.0004438266,0.0085
60,"B",54,0.000446922,0.01,9,539,0.0004427948,0.008
60,"B",54,0.000446922,0.01,10,540,0.000441763,0.0075
60,"B",55,0.000436604,0.005,1,541,0.0004407312,0.007
60,"B",55,0.000436604,0.005,2,542,0.0004396994,0.0065
60,"B",55,0.000436604,0.005,3,543,0.0004386676,0.006
60,"B",55,0.000436604,0.005,4,544,0.0004376358,0.0055
60,"B",55,0.000436604,0.005,5,545,0.000436604,0.005
60,"B",55,0.000436604,0.005,6,546,0.0004356117,0.0054
60,"B",55,0.000436604,0.005,7,547,0.0004346194,0.0058
60,"B",55,0.000436604,0.005,8,548,0.0004336271,0.0062
60,"B",55,0.000436604,0.005,9,549,0.0004326348,0.0066
60,"B",55,0.000436604,0.005,10,550,0.0004316425,0.007
60,"B",56,0.000426681,0.009,1,551,0.0004306502,0.0074
60,"B",56,0.000426681,0.009,2,552,0.0004296579,0.0078
60,"B",56,0.000426681,0.009,3,553,0.0004286656,0.0082
60,"B",56,0.000426681,0.009,4,554,0.0004276733,0.0086
60,"B",56,0.000426681,0.009,5,555,0.000426681,0.009
60,"B",56,0.000426681,0.009,6,556,0.0004257261,0.0085
60,"B",56,0.000426681,0.009,7,557,0.0004247712,0.008
60,"B",56,0.000426681,0.009,8,558,0.0004238163,0.0075
60,"B",56,0.000426681,0.009,9,559,0.0004228614,0.007
60,"B",56,0.000426681,0.009,10,560,0.0004219065,0.0065
60,"B",57,0.000417132,0.004,1,561,0.0004209516,0.006
60,"B",57,0.000417132,0.004,2,562,0.0004199967,0.0055
60,"B",57,0.000417132,0.004,3,563,0.0004190418,0.005
60,"B",57,0.000417132,0.004,4,564,0.0004180869,0.0045
60,"B",57,0.000417132,0.004,5,565,0.000417132,0.004
