,UCOR,CUMCO,term,sigma,scale,id
24,0.00405811701776,0.140338897584,60,0.55546501,1.55103037,4
25,0.003812491877,0.140338897584,60,0.55546501,1.55103037,4
26,0.00357588652938,0.140338897584,60,0.55546501,1.55103037,4
27,0.0033495708377,0.140338897584,60,0.55546501,1.55103037,4
28,0.00313430946883,0.140338897584,60,0.55546501,1.55103037,4
29,0.00293048405962,0.140338897584,60,0.55546501,1.55103037,4
30,0.00273818953951,0.140338897584,60,0.55546501,1.55103037,4
31,0.00255730961418,0.140338897584,60,0.55546501,1.55103037,4
32,0.00238757557641,0.140338897584,60,0.55546501,1.55103037,4
33,0.00222861185762,0.140338897584,60,0.55546501,1.55103037,4
34,0.00207997108585,0.140338897584,60,0.55546501,1.55103037,4
35,0.001941160873,0.140338897584,60,0.55546501,1.55103037,4
36,0.00181166410728,0.140338897584,60,0.55546501,1.55103037,4
37,0.00169095416341,0.140338897584,60,0.55546501,1.55103037,4
38,0.0015785061498,0.140338897584,60,0.55546501,1.55103037,4
39,0.00147380507776,0.140338897584,60,0.55546501,1.55103037,4
40,0.0013763516497,0.140338897584,60,0.55546501,1.55103037,4
41,0.00128566621547,0.140338897584,60,0.55546501,1.55103037,4
42,0.00120129132709,0.140338897584,60,0.55546501,1.55103037,4
43,0.00112279322962,0.140338897584,60,0.55546501,1.55103037,4
44,0.00104976255166,0.140338897584,60,0.55546501,1.55103037,4
45,0.000981814401045,0.140338897584,60,0.55546501,1.55103037,4
46,0.000918588025669,0.140338897584,60,0.55546501,1.55103037,4
47,0.000859746162911,0.140338897584,60,0.55546501,1.55103037,4
48,0.000804974173257,0.140338897584,60,0.55546501,1.55103037,4
49,0.000753979031179,0.140338897584,60,0.55546501,1.55103037,4
50,0.00070648822902,0.140338897584,60,0.55546501,1.55103037,4
51,0.000662248635973,0.140338897584,60,0.55546501,1.55103037,4
52,0.000621025343607,0.140338897584,60,0.55546501,1.55103037,4
53,0.00058260052107,0.140338897584,60,0.55546501,1.55103037,4
54,0.00054677229672,0.140338897584,60,0.55546501,1.55103037,4
55,0.000513353677893,0.140338897584,60,0.55546501,1.55103037,4
56,0.000482171516745,0.140338897584,60,0.55546501,1.55103037,4
57,0.000453065527159,0.140338897584,60,0.55546501,1.55103037,4
58,0.000425887355467,0.140338897584,60,0.55546501,1.55103037,4
59,0.000400499706122,0.140338897584,60,0.55546501,1.55103037,4
0,1.52092202558e-06,0.140308192617,60,0.56046501,1.55103037,5
1,1.70424470708e-05,0.140308192617,60,0.56046501,1.55103037,5
2,7.8077811542e-05,0.140308192617,60,0.56046501,1.55103037,5
3,0.000221639785298,0.140308192617,60,0.56046501,1.55103037,5
4,0.000470518132616,0.140308192617,60,0.56046501,1.55103037,5
5,0.00082496236707,0.140308192617,60,0.56046501,1.55103037,5
6,0.00126594597795,0.140308192617,60,0.56046501,1.55103037,5
7,0.00176336851147,0.140308192617,60,0.56046501,1.55103037,5
8,0.00228407582185,0.140308192617,60,0.56046501,1.55103037,5
9,0.00279753836405,0.140308192617,60,0.56046501,1.55103037,5
10,0.0032789480067,0.140308192617,60,0.56046501,1.55103037,5
