,UCOR,CUMCO,term,sigma,scale,id
28,0.000955030683465,0.0820788031048,36,0.57346501,1.55103037,7
29,0.000861735391157,0.0820788031048,36,0.57346501,1.55103037,7
30,0.000778361512935,0.0820788031048,36,0.57346501,1.55103037,7
31,0.000703799415007,0.0820788031048,36,0.57346501,1.55103037,7
32,0.000637062671222,0.0820788031048,36,0.57346501,1.55103037,7
33,0.000577276329064,0.0820788031048,36,0.57346501,1.55103037,7
34,0.00052366548334,0.0820788031048,36,0.57346501,1.55103037,7
35,0.000475544495739,0.0820788031048,36,0.57346501,1.55103037,7
0,0.0,0.0853259836307,36,0.58146501,1.55103037,8
1,0.0,0.0853259836307,36,0.58146501,1.55103037,8
2,2.45470037277e-06,0.0853259836307,36,0.58146501,1.55103037,8
3,0.000215733748001,0.0853259836307,36,0.58146501,1.55103037,8
4,0.00116659092595,0.0853259836307,36,0.58146501,1.55103037,8
5,0.00269043672132,0.0853259836307,36,0.58146501,1.55103037,8
6,0.00422917170573,0.0853259836307,36,0.58146501,1.55103037,8
7,0.00540959167298,0.0853259836307,36,0.58146501,1.55103037,8
8,0.00611810786321,0.0853259836307,36,0.58146501,1.55103037,8
9,0.00639565119897,0.0853259836307,36,0.58146501,1.55103037,8
10,0.00634194061316,0.0853259836307,36,0.58146501,1.55103037,8
11,0.00606233475716,0.0853259836307,36,0.58146501,1.55103037,8
12,0.00564577593635,0.0853259836307,36,0.58146501,1.55103037,8
13,0.00515928857706,0.0853259836307,36,0.58146501,1.55103037,8
14,0.00464967337565,0.0853259836307,36,0.58146501,1.55103037,8
15,0.0041475422787,0.0853259836307,36,0.58146501,1.55103037,8
16,0.00367152219204,0.0853259836307,36,0.58146501,1.55103037,8
17,0.00323182382691,0.0853259836307,36,0.58146501,1.55103037,8
18,0.00283299661393,0.0853259836307,36,0.58146501,1.55103037,8
19,0.00247593981476,0.0853259836307,36,0.58146501,1.55103037,8
20,0.00215931539263,0.0853259836307,36,0.58146501,1.55103037,8
21,0.00188051078661,0.0853259836307,36,0.58146501,1.55103037,8
22,0.00163627670754,0.0853259836307,36,0.58146501,1.55103037,8
23,0.00142313693576,0.0853259836307,36,0.58146501,1.55103037,8
24,0.00123764172601,0.0853259836307,36,0.58146501,1.55103037,8
25,0.00107651607075,0.0853259836307,36,0.58146501,1.55103037,8
26,0.000936738707807,0.0853259836307,36,0.58146501,1.55103037,8
27,0.000815576573005,0.0853259836307,36,0.58146501,1.55103037,8
28,0.00071059144889,0.0853259836307,36,0.58146501,1.55103037,8
29,0.000619630006506,0.0853259836307,36,0.58146501,1.55103037,8
30,0.000540804607226,0.0853259836307,36,0.58146501,1.55103037,8
31,0.00047246962048,0.0853259836307,36,0.58146501,1.55103037,8
32,0.000413196251587,0.0853259836307,36,0.58146501,1.55103037,8
33,0.000361747698527,0.0853259836307,36,0.58146501,1.55103037,8
34,0.000317055682223,0.0853259836307,36,0.58146501,1.55103037,8
35,0.000278198892892,0.0853259836307,36,0.58146501,1.55103037,8
0,8.79371290825e-05,0.0855588479512,36,0.59046501,1.55103037,9
1,0.000383638323559,0.0855588479512,36,0.59046501,1.55103037,9
2,0.000979894174919,0.0855588479512,36,0.59046501,1.55103037,9
3,0.00182694686267,0.0855588479512,36,0.59046501,1.55103037,9
4,0.0027845888074,0.0855588479512,36,0.59046501,1.55103037,9
5,0.0037016205694,0.0855588479512,36,0.59046501,1.55103037,9
6,0.00446610832522,0.0855588479512,36,0.59046501,1.55103037,9
7,0.00501937541123,0.0855588479512,36,0.59046501,1.55103037,9
